,0
9626,0
9627,6
9628,4
9629,5
9630,4
9631,4
9632,6
9633,6
9634,5
9635,4
9636,6
9637,5
9638,4
9639,5
9640,4
9641,5
9642,4
9643,6
9644,6
9645,4
9646,5
9647,5
9648,0
9649,4
9650,6
9651,6
9652,6
9653,6
9654,6
9655,4
9656,3
9657,6
9658,4
9659,6
9660,4
9661,3
9662,5
9663,6
9664,5
9665,5
9666,6
9667,6
9668,2
9669,6
9670,1
9671,5
9672,4
9673,5
9674,6
9675,5
9676,6
9677,5
9678,4
9679,5
9680,6
9681,5
9682,3
9683,6
9684,3
9685,6
9686,5
9687,6
9688,6
9689,6
9690,6
9691,3
9692,3
9693,3
9694,5
9695,5
9696,6
9697,6
9698,6
9699,6
9700,4
9701,5
9702,6
9703,6
9704,5
9705,3
9706,5
9707,4
9708,5
9709,5
9710,1
9711,6
9712,5
9713,4
9714,4
9715,6
9716,6
9717,3
9718,4
9719,3
9720,5
9721,5
9722,4
9723,6
9724,6
9725,6
9726,6
9727,6
9728,6
9729,4
9730,5
9731,5
9732,6
9733,4
9734,3
9735,6
9736,5
9737,6
9738,6
9739,6
9740,6
9741,3
9742,6
9743,5
9744,4
9745,6
9746,3
9747,6
9748,3
9749,6
9750,5
9751,6
9752,5
9753,6
9754,4
9755,3
9756,4
9757,5
9758,6
9759,6
9760,6
9761,4
9762,6
9763,6
9764,5
9765,3
9766,4
9767,6
9768,3
9769,6
9770,4
9771,3
9772,6
9773,5
9774,3
9775,6
9776,6
9777,5
9778,6
9779,5
9780,4
9781,4
9782,4
9783,0
9784,6
9785,6
9786,1
9787,4
9788,6
9789,4
9790,6
9791,0
9792,2
9793,1
9794,6
9795,4
9796,6
9797,0
9798,3
9799,5
9800,5
9801,4
9802,6
9803,6
9804,6
9805,4
9806,5
9807,0
9808,0
9809,5
9810,6
9811,0
9812,5
9813,0
9814,0
9815,4
9816,0
9817,0
9818,2
9819,6
9820,6
9821,5
9822,6
9823,3
9824,0
9825,0
9826,0
9827,5
9828,3
9829,4
9830,6
9831,0
9832,5
9833,6
9834,5
9835,4
9836,6
9837,6
9838,6
9839,6
9840,3
9841,1
9842,5
9843,6
9844,0
9845,4
9846,5
9847,6
9848,4
9849,2
9850,5
9851,4
9852,6
9853,6
9854,0
9855,4
9856,1
9857,5
9858,0
9859,4
9860,6
9861,5
9862,0
9863,4
9864,6
9865,6
9866,4
9867,1
9868,1
9869,6
9870,4
9871,6
9872,0
9873,6
9874,3
9875,6
9876,6
9877,4
9878,5
9879,4
9880,0
9881,4
9882,6
9883,3
9884,6
9885,5
9886,1
9887,3
9888,6
9889,4
9890,6
9891,6
9892,2
9893,0
9894,5
9895,0
9896,0
9897,6
9898,5
9899,6
9900,6
9901,6
9902,6
9903,1
9904,1
9905,2
9906,1
9907,0
9908,1
9909,4
9910,2
9911,1
9912,1
9913,0
9914,4
9915,1
9916,1
9917,0
9918,3
9919,1
9920,1
9921,5
9922,0
9923,3
9924,6
9925,5
9926,4
9927,5
9928,4
9929,4
9930,5
9931,5
9932,4
9933,2
9934,4
9935,6
9936,1
9937,3
9938,1
9939,5
9940,6
9941,6
9942,1
9943,1
9944,4
9945,6
9946,2
9947,1
9948,6
9949,0
9950,6
9951,6
9952,6
9953,6
9954,2
9955,1
9956,4
9957,5
9958,6
9959,1
9960,1
9961,4
9962,6
9963,5
9964,5
9965,4
9966,6
9967,5
9968,6
9969,6
9970,6
9971,5
9972,6
9973,5
9974,4
9975,5
9976,5
9977,5
9978,5
9979,5
9980,5
9981,6
9982,6
9983,4
9984,5
9985,4
9986,4
9987,4
9988,6
9989,5
9990,6
9991,6
9992,3
9993,5
9994,5
9995,4
9996,5
9997,5
9998,6
9999,4
10000,3
10001,5
10002,4
10003,1
10004,4
10005,5
10006,6
10007,6
10008,5
10009,6
10010,0
10011,0
10012,0
10013,1
10014,4
10015,4
10016,6
10017,5
10018,6
10019,4
10020,6
10021,0
10022,6
10023,5
10024,6
10025,0
10026,5
10027,5
10028,5
10029,6
10030,6
10031,0
10032,4
10033,4
10034,6
10035,5
10036,5
10037,4
10038,5
10039,6
10040,6
10041,1
10042,6
10043,6
10044,4
10045,6
10046,6
10047,2
10048,5
10049,5
10050,4
10051,1
10052,5
10053,4
10054,6
10055,5
10056,6
10057,0
10058,6
10059,6
10060,6
10061,5
10062,5
10063,4
10064,0
10065,0
10066,6
10067,4
10068,6
10069,5
10070,6
10071,6
10072,4
10073,1
10074,5
10075,4
10076,6
10077,6
10078,5
10079,4
10080,4
10081,5
10082,5
10083,5
10084,3
10085,5
10086,4
10087,5
10088,6
10089,0
10090,4
10091,5
10092,5
10093,6
10094,3
10095,5
10096,6
10097,0
10098,6
10099,6
10100,4
10101,5
10102,4
10103,6
10104,3
10105,0
10106,6
10107,6
10108,4
10109,5
10110,5
10111,6
10112,5
10113,0
10114,4
10115,5
10116,3
10117,3
10118,5
10119,6
10120,4
10121,6
10122,3
10123,5
10124,5
10125,4
10126,6
10127,4
10128,3
10129,6
10130,4
10131,5
10132,4
10133,5
10134,6
10135,6
10136,6
10137,5
10138,6
10139,4
10140,6
10141,4
10142,4
10143,6
10144,3
10145,6
10146,5
10147,4
10148,6
10149,6
10150,4
10151,4
10152,6
10153,5
10154,6
10155,6
10156,5
10157,6
10158,6
10159,4
10160,5
10161,5
10162,0
10163,6
10164,5
10165,4
10166,0
10167,6
10168,5
10169,0
10170,4
10171,0
10172,6
10173,5
10174,5
10175,4
10176,5
10177,6
10178,5
10179,4
10180,6
10181,0
10182,6
10183,5
10184,6
10185,0
10186,6
10187,6
10188,1
10189,6
10190,5
10191,6
10192,1
10193,5
10194,5
10195,6
10196,0
10197,6
10198,4
10199,0
10200,4
10201,6
10202,6
10203,5
10204,5
10205,5
10206,0
10207,5
10208,5
10209,6
10210,5
10211,5
10212,4
10213,6
10214,1
10215,6
10216,4
10217,4
10218,4
10219,4
10220,4
10221,4
10222,4
10223,5
10224,4
10225,4
10226,4
10227,4
10228,6
10229,6
10230,5
10231,1
10232,5
10233,4
10234,6
10235,0
10236,4
10237,5
10238,0
10239,5
10240,5
10241,4
10242,6
10243,4
10244,4
10245,4
10246,5
10247,5
10248,6
10249,6
10250,3
10251,5
10252,6
10253,5
10254,5
10255,5
10256,4
10257,4
10258,4
10259,4
10260,4
10261,6
10262,4
10263,5
10264,6
10265,5
10266,4
10267,5
10268,4
10269,4
10270,4
10271,4
10272,4
10273,6
10274,4
10275,5
10276,6
10277,4
10278,6
10279,6
10280,5
10281,4
10282,4
10283,6
10284,0
10285,5
10286,6
10287,2
10288,6
10289,6
10290,6
10291,1
10292,1
10293,1
10294,1
10295,2
10296,2
10297,2
10298,1
10299,1
10300,2
10301,1
10302,1
10303,2
10304,1
10305,1
10306,0
10307,5
10308,1
10309,1
10310,1
10311,1
10312,1
10313,2
10314,1
10315,2
10316,6
10317,5
10318,5
10319,1
10320,0
10321,1
10322,6
10323,1
10324,1
10325,1
10326,1
10327,6
10328,1
10329,1
10330,1
10331,6
10332,1
10333,1
10334,1
10335,1
10336,0
10337,2
10338,0
10339,1
10340,5
10341,2
10342,1
10343,4
10344,1
10345,1
10346,3
10347,5
10348,5
10349,2
10350,5
10351,1
10352,1
10353,5
10354,2
10355,1
10356,4
10357,2
10358,1
10359,5
10360,0
10361,1
10362,5
10363,3
10364,1
10365,1
10366,1
10367,1
10368,1
10369,1
10370,5
10371,0
10372,1
10373,2
10374,4
10375,1
10376,5
10377,3
10378,1
10379,1
10380,1
10381,4
10382,1
10383,4
10384,6
10385,1
10386,1
10387,5
10388,5
10389,5
10390,5
10391,5
10392,5
10393,4
10394,6
10395,6
10396,5
10397,1
10398,4
10399,6
10400,5
10401,4
10402,5
10403,5
10404,4
10405,3
10406,4
10407,6
10408,4
10409,4
10410,5
10411,6
10412,4
10413,5
10414,4
10415,4
10416,6
10417,4
10418,6
10419,3
10420,6
10421,4
10422,4
10423,4
10424,5
10425,4
10426,4
10427,3
10428,4
10429,1
10430,5
10431,4
10432,5
10433,5
10434,5
10435,5
10436,4
10437,5
10438,4
10439,1
10440,5
10441,3
10442,6
10443,6
10444,6
10445,4
10446,4
10447,5
10448,0
10449,6
10450,4
10451,4
10452,4
10453,4
10454,6
10455,5
10456,5
10457,5
10458,4
10459,4
10460,6
10461,5
10462,5
10463,0
10464,5
10465,5
10466,4
10467,5
10468,6
10469,4
10470,4
10471,5
10472,5
10473,2
10474,1
10475,3
10476,2
10477,2
10478,2
10479,1
10480,6
10481,2
10482,2
10483,2
10484,2
10485,2
10486,2
10487,1
10488,2
10489,1
10490,6
10491,2
10492,6
10493,2
10494,1
10495,1
10496,1
10497,2
10498,2
10499,5
10500,1
10501,2
10502,2
10503,1
10504,2
10505,2
10506,5
10507,3
10508,6
10509,1
10510,2
10511,2
10512,1
10513,5
10514,2
10515,6
10516,5
10517,1
10518,2
10519,1
10520,6
10521,6
10522,1
10523,4
10524,2
10525,1
10526,2
10527,1
10528,6
10529,2
10530,1
10531,2
10532,1
10533,6
10534,6
10535,6
10536,4
10537,1
10538,6
10539,2
10540,4
10541,2
10542,1
10543,2
10544,2
10545,2
10546,2
10547,1
10548,1
10549,1
10550,1
10551,3
10552,3
10553,5
10554,6
10555,2
10556,2
10557,2
10558,1
10559,5
10560,2
10561,6
10562,4
10563,4
10564,6
10565,0
10566,5
10567,4
10568,4
10569,2
10570,2
10571,1
10572,2
10573,0
10574,5
10575,4
10576,6
10577,5
10578,6
10579,4
10580,6
10581,4
10582,6
10583,6
10584,5
10585,0
10586,0
10587,5
10588,5
10589,0
10590,6
10591,4
10592,5
10593,6
10594,5
10595,6
10596,5
10597,4
10598,4
10599,6
10600,5
10601,6
10602,6
10603,0
10604,4
10605,5
10606,6
10607,0
10608,0
10609,4
10610,5
10611,0
10612,6
10613,5
10614,5
10615,5
10616,6
10617,6
10618,0
10619,6
10620,0
10621,0
10622,6
10623,0
10624,6
10625,5
10626,6
10627,6
10628,6
10629,6
10630,4
10631,4
10632,6
10633,3
10634,6
10635,6
10636,5
10637,6
10638,5
10639,4
10640,5
10641,6
10642,5
10643,5
10644,6
10645,5
10646,5
10647,1
10648,6
10649,5
10650,5
10651,4
10652,6
10653,0
10654,5
10655,5
10656,6
10657,4
10658,5
10659,5
10660,6
10661,5
10662,6
10663,6
10664,4
10665,6
10666,0
10667,6
10668,4
10669,5
10670,5
10671,0
10672,0
10673,5
10674,4
10675,6
10676,5
10677,0
10678,4
10679,0
10680,5
10681,0
10682,0
10683,6
10684,4
10685,5
10686,4
10687,0
10688,5
10689,4
10690,5
10691,5
10692,1
10693,1
10694,4
10695,4
10696,4
10697,5
10698,5
10699,5
10700,6
10701,5
10702,4
10703,4
10704,0
10705,4
10706,6
10707,5
10708,6
10709,4
10710,5
10711,1
10712,4
10713,4
10714,6
10715,5
10716,4
10717,2
10718,0
10719,2
10720,1
10721,2
10722,2
10723,1
10724,2
10725,2
10726,2
10727,2
10728,0
10729,3
10730,2
10731,4
10732,6
10733,4
10734,3
10735,2
10736,2
10737,1
10738,5
10739,2
10740,1
10741,1
10742,2
10743,2
10744,2
10745,2
10746,1
10747,2
10748,1
10749,1
10750,2
10751,2
10752,2
10753,4
10754,2
10755,2
10756,2
10757,2
10758,4
10759,1
10760,0
10761,2
10762,0
10763,4
10764,1
10765,2
10766,2
10767,2
10768,0
10769,2
10770,0
10771,4
10772,0
10773,0
10774,0
10775,1
10776,4
10777,5
10778,6
10779,5
10780,4
10781,4
10782,6
10783,4
10784,6
10785,4
10786,4
10787,5
10788,1
10789,6
10790,4
10791,0
10792,5
10793,4
10794,5
10795,0
10796,1
10797,4
10798,5
10799,0
10800,4
10801,4
10802,6
10803,6
10804,6
10805,4
10806,5
10807,5
10808,4
10809,6
10810,5
10811,6
10812,6
10813,0
10814,5
10815,5
10816,0
10817,5
10818,1
10819,5
10820,0
10821,4
10822,4
10823,6
10824,0
10825,4
10826,6
10827,5
10828,4
10829,0
10830,4
10831,5
10832,5
10833,3
10834,5
10835,5
10836,6
10837,4
10838,4
10839,1
10840,0
10841,0
10842,1
10843,5
10844,6
10845,5
10846,2
10847,5
10848,0
10849,5
10850,5
10851,4
10852,6
10853,6
10854,6
10855,5
10856,4
10857,6
10858,5
10859,0
10860,5
10861,4
10862,0
10863,4
10864,6
10865,6
10866,0
10867,6
10868,6
10869,5
10870,0
10871,0
10872,5
10873,4
10874,5
10875,5
10876,0
10877,1
10878,6
10879,4
10880,4
10881,0
10882,5
10883,6
10884,4
10885,0
10886,5
10887,4
10888,0
10889,5
10890,0
10891,0
10892,5
10893,5
10894,6
10895,6
10896,6
10897,6
10898,6
10899,4
10900,5
10901,5
10902,1
10903,1
10904,1
10905,1
10906,2
10907,2
10908,1
10909,3
10910,5
10911,3
10912,4
10913,6
10914,1
10915,4
10916,6
10917,1
10918,5
10919,1
10920,1
10921,4
10922,2
10923,1
10924,2
10925,1
10926,5
10927,1
10928,4
10929,1
10930,1
10931,3
10932,4
10933,1
10934,5
10935,1
10936,1
10937,0
10938,4
10939,3
10940,4
10941,4
10942,5
10943,4
10944,4
10945,1
10946,3
10947,2
10948,1
10949,3
10950,0
10951,6
10952,2
10953,1
10954,5
10955,1
10956,6
10957,0
10958,1
10959,4
10960,5
10961,4
10962,6
10963,0
10964,1
10965,4
10966,1
10967,5
10968,2
10969,6
10970,1
10971,1
10972,1
10973,1
10974,2
10975,6
10976,5
10977,1
10978,2
10979,0
10980,2
10981,5
10982,5
10983,5
10984,1
10985,1
10986,4
10987,2
10988,5
10989,5
10990,6
10991,1
10992,5
10993,2
10994,3
10995,2
10996,6
10997,5
10998,2
10999,1
11000,6
11001,5
11002,4
11003,5
11004,6
11005,6
11006,5
11007,0
11008,4
11009,4
11010,5
11011,4
11012,3
11013,6
11014,0
11015,0
11016,1
11017,4
11018,5
11019,6
11020,6
11021,0
11022,5
11023,4
11024,4
11025,5
11026,0
11027,5
11028,4
11029,4
11030,6
11031,4
11032,6
11033,4
11034,5
11035,5
11036,6
11037,5
11038,5
11039,0
11040,4
11041,4
11042,5
11043,4
11044,4
11045,0
11046,5
11047,5
11048,5
11049,5
11050,0
11051,0
11052,6
11053,5
11054,5
11055,4
11056,4
11057,6
11058,0
11059,5
11060,1
11061,6
11062,6
11063,3
11064,5
11065,5
11066,0
11067,0
11068,4
11069,1
11070,4
11071,6
11072,5
11073,0
11074,4
11075,0
11076,4
11077,4
11078,5
11079,0
11080,3
11081,5
11082,5
11083,0
11084,4
11085,4
11086,0
11087,5
11088,1
11089,4
11090,5
11091,5
11092,5
11093,1
11094,5
11095,5
11096,5
11097,6
11098,0
11099,0
11100,3
11101,4
11102,0
11103,4
11104,6
11105,0
11106,0
11107,0
11108,6
11109,5
11110,0
11111,3
11112,4
11113,6
11114,4
11115,4
11116,5
11117,4
11118,4
11119,4
11120,4
11121,1
11122,6
11123,5
11124,4
11125,4
11126,3
11127,5
11128,6
11129,3
11130,0
11131,0
11132,0
11133,0
11134,5
11135,6
11136,6
11137,6
11138,5
11139,6
11140,4
11141,5
11142,3
11143,4
11144,5
11145,6
11146,4
11147,5
11148,5
11149,0
11150,5
11151,1
11152,6
11153,4
11154,5
11155,4
11156,0
11157,5
11158,6
11159,6
11160,1
11161,5
11162,5
11163,5
11164,5
11165,5
11166,6
11167,5
11168,5
11169,4
11170,6
11171,5
11172,6
11173,0
11174,4
11175,6
11176,5
11177,6
11178,4
11179,3
11180,4
11181,6
11182,1
11183,6
11184,3
11185,5
11186,6
11187,6
11188,1
11189,5
11190,5
11191,6
11192,1
11193,5
11194,6
11195,6
11196,5
11197,6
11198,5
11199,6
11200,6
11201,4
11202,4
11203,5
11204,5
11205,6
11206,1
11207,4
11208,4
11209,6
11210,6
11211,6
11212,4
11213,6
11214,1
11215,5
11216,4
11217,4
11218,4
11219,5
11220,5
11221,5
11222,6
11223,6
11224,4
11225,4
11226,6
11227,5
11228,5
11229,5
11230,4
11231,5
11232,6
11233,5
11234,6
11235,5
11236,5
11237,4
11238,0
11239,4
11240,5
11241,6
11242,5
11243,4
11244,4
11245,5
11246,0
11247,6
11248,6
11249,6
11250,6
11251,4
11252,1
11253,1
11254,1
11255,1
11256,1
11257,1
11258,1
11259,1
11260,1
11261,1
11262,1
11263,3
11264,1
11265,3
11266,1
11267,1
11268,1
11269,2
11270,0
11271,4
11272,1
11273,1
11274,0
11275,1
11276,1
11277,1
11278,1
11279,1
11280,1
11281,2
11282,1
11283,3
11284,1
11285,1
11286,1
11287,1
11288,4
11289,1
11290,1
11291,2
11292,1
11293,1
11294,0
11295,3
11296,3
11297,3
11298,1
11299,0
11300,0
11301,4
11302,1
11303,0
11304,0
11305,0
11306,5
11307,1
11308,0
11309,0
11310,4
11311,4
11312,4
11313,5
11314,0
11315,4
11316,0
11317,0
11318,0
11319,3
11320,4
11321,1
11322,4
11323,4
11324,0
11325,0
11326,3
11327,0
11328,1
11329,5
11330,3
11331,4
11332,0
11333,3
11334,4
11335,4
11336,1
11337,4
11338,4
11339,4
11340,4
11341,0
11342,0
11343,1
11344,6
11345,0
11346,5
11347,0
11348,0
11349,4
11350,0
11351,4
11352,0
11353,4
11354,1
11355,0
11356,0
11357,4
11358,0
11359,0
11360,0
11361,1
11362,0
11363,0
11364,5
11365,4
11366,4
11367,4
11368,4
11369,4
11370,5
11371,3
11372,5
11373,1
11374,3
11375,3
11376,5
11377,5
11378,5
11379,4
11380,5
11381,5
11382,4
11383,5
11384,4
11385,4
11386,0
11387,0
11388,0
11389,5
11390,1
11391,5
11392,5
11393,5
11394,1
11395,2
11396,5
11397,5
11398,4
11399,0
11400,0
11401,0
11402,0
11403,0
11404,5
11405,0
11406,1
11407,4
11408,5
11409,5
11410,0
11411,4
11412,5
11413,0
11414,1
11415,5
11416,1
11417,3
11418,5
11419,4
11420,1
11421,0
11422,3
11423,4
11424,5
11425,4
11426,4
11427,1
11428,5
11429,4
11430,2
11431,2
11432,0
11433,2
11434,0
11435,2
11436,2
11437,0
11438,2
11439,2
11440,2
11441,4
11442,2
11443,0
11444,2
11445,2
11446,0
11447,0
11448,2
11449,2
11450,2
11451,4
11452,1
11453,1
11454,2
11455,5
11456,1
11457,2
11458,2
11459,2
11460,2
11461,5
11462,3
11463,1
11464,1
11465,1
11466,4
11467,1
11468,1
11469,1
11470,1
11471,4
11472,1
11473,1
11474,1
11475,1
11476,5
11477,0
11478,1
11479,4
11480,1
11481,3
11482,1
11483,4
11484,0
11485,1
11486,0
11487,5
11488,5
11489,0
11490,1
11491,0
11492,5
11493,0
11494,3
11495,0
11496,0
11497,0
11498,1
11499,1
11500,1
11501,0
11502,1
11503,0
11504,1
11505,1
11506,2
11507,1
11508,4
11509,4
11510,1
11511,4
11512,3
11513,1
11514,1
11515,4
11516,4
11517,5
11518,4
11519,1
11520,5
11521,4
11522,4
11523,1
11524,4
11525,0
11526,0
11527,5
11528,5
11529,2
11530,4
11531,0
11532,4
11533,0
11534,0
11535,0
11536,3
11537,2
11538,5
11539,4
11540,4
11541,4
11542,0
11543,3
11544,1
11545,0
11546,5
11547,0
11548,4
11549,3
11550,0
11551,1
11552,4
11553,0
11554,4
11555,0
11556,0
11557,0
11558,3
11559,4
11560,5
11561,4
11562,0
11563,0
11564,1
11565,4
11566,0
11567,4
11568,0
11569,4
11570,5
11571,0
11572,5
11573,0
11574,5
11575,4
11576,4
11577,4
11578,2
11579,0
11580,0
11581,5
11582,4
11583,4
11584,4
11585,5
11586,5
11587,1
11588,5
11589,4
11590,4
11591,5
11592,0
11593,0
11594,4
11595,1
11596,4
11597,5
11598,0
11599,4
11600,0
11601,5
11602,0
11603,4
11604,4
11605,3
11606,1
11607,0
11608,4
11609,0
11610,0
11611,5
11612,0
11613,4
11614,5
11615,0
11616,4
11617,4
11618,0
11619,3
11620,3
11621,3
11622,3
11623,3
11624,3
11625,3
11626,3
11627,3
11628,3
11629,3
11630,3
11631,3
11632,3
11633,4
11634,3
11635,3
11636,0
11637,3
11638,3
11639,3
11640,3
11641,1
11642,3
11643,3
11644,3
11645,1
11646,2
11647,3
11648,4
11649,3
11650,0
11651,4
11652,1
11653,0
11654,1
11655,1
11656,1
11657,0
11658,5
11659,2
11660,0
11661,0
11662,0
11663,1
11664,2
11665,4
11666,0
11667,5
11668,1
11669,0
11670,1
11671,3
11672,0
11673,1
11674,1
11675,1
11676,1
11677,0
11678,1
11679,2
11680,2
11681,1
11682,2
11683,0
11684,1
11685,2
11686,1
11687,1
11688,0
11689,5
11690,0
11691,2
11692,1
11693,1
11694,1
11695,0
11696,1
11697,0
11698,4
11699,3
11700,1
11701,1
11702,2
11703,1
11704,2
11705,2
11706,1
11707,2
11708,0
11709,1
11710,1
11711,2
11712,0
11713,1
11714,1
11715,0
11716,1
11717,2
11718,1
11719,2
11720,0
11721,2
11722,0
11723,2
11724,0
11725,1
11726,0
11727,0
11728,0
11729,1
11730,0
11731,1
11732,1
11733,3
11734,1
11735,1
11736,0
11737,0
11738,1
11739,5
11740,1
11741,4
11742,1
11743,4
11744,0
11745,4
11746,5
11747,5
11748,4
11749,0
11750,4
11751,1
11752,5
11753,0
11754,0
11755,1
11756,4
11757,1
11758,4
11759,4
11760,4
11761,4
11762,2
11763,4
11764,1
11765,4
11766,1
11767,5
11768,1
11769,4
11770,0
11771,0
11772,5
11773,4
11774,4
11775,4
11776,1
11777,4
11778,0
11779,2
11780,0
11781,1
11782,1
11783,5
11784,4
11785,1
11786,4
11787,1
11788,1
11789,3
11790,1
11791,1
11792,3
11793,4
11794,0
11795,0
11796,1
11797,4
11798,4
11799,4
11800,4
11801,0
11802,5
11803,1
11804,3
11805,1
11806,1
11807,3
11808,4
11809,4
11810,0
11811,0
11812,0
11813,4
11814,4
11815,1
11816,4
11817,1
11818,4
11819,1
11820,5
11821,4
11822,1
11823,1
11824,2
11825,4
11826,4
11827,4
11828,4
11829,1
11830,3
11831,4
11832,1
11833,4
11834,0
11835,1
11836,1
11837,5
11838,2
11839,2
11840,4
11841,1
11842,0
11843,1
11844,0
11845,1
11846,0
11847,0
11848,4
11849,0
11850,0
11851,4
11852,0
11853,4
11854,0
11855,0
11856,3
11857,3
11858,0
11859,1
11860,3
11861,0
11862,0
11863,4
11864,1
11865,4
11866,1
11867,4
11868,0
11869,0
11870,4
11871,0
11872,0
11873,0
11874,0
11875,4
11876,4
11877,0
11878,0
11879,0
11880,5
11881,0
11882,4
11883,0
11884,0
11885,4
11886,0
11887,0
11888,4
11889,0
11890,1
11891,4
11892,3
11893,0
11894,1
11895,4
11896,0
11897,0
11898,3
11899,4
11900,0
11901,4
11902,4
11903,0
11904,4
11905,1
11906,4
11907,1
11908,4
11909,0
11910,2
11911,4
11912,5
11913,4
11914,0
11915,4
11916,0
11917,4
11918,4
11919,1
11920,4
11921,0
11922,0
11923,0
11924,4
11925,0
11926,1
11927,0
11928,0
11929,0
11930,4
11931,4
11932,5
11933,3
11934,3
11935,4
11936,4
11937,5
11938,5
11939,0
11940,5
11941,0
11942,4
11943,0
11944,0
11945,5
11946,0
11947,0
11948,1
11949,1
11950,0
11951,5
11952,3
11953,0
11954,4
11955,0
11956,4
11957,1
11958,6
11959,5
11960,1
11961,1
11962,1
11963,3
11964,1
11965,1
11966,1
11967,4
11968,5
11969,1
11970,3
11971,4
11972,1
11973,4
11974,1
11975,5
11976,1
11977,3
11978,1
11979,1
11980,1
11981,4
11982,5
11983,4
11984,4
11985,5
11986,4
11987,4
11988,5
11989,4
11990,4
11991,3
11992,1
11993,0
11994,1
11995,5
11996,4
11997,5
11998,2
11999,1
12000,1
12001,1
12002,1
12003,0
12004,1
12005,0
12006,1
12007,4
12008,3
12009,1
12010,5
12011,1
12012,5
12013,4
12014,1
12015,5
12016,1
12017,5
12018,1
12019,1
12020,1
12021,1
12022,3
12023,1
12024,5
12025,0
12026,4
12027,0
12028,0
12029,4
12030,5
12031,4
12032,5
12033,4
12034,1
12035,0
12036,1
12037,1
12038,4
12039,4
12040,1
12041,4
12042,3
12043,3
12044,6
12045,1
12046,0
12047,4
12048,1
12049,1
12050,1
12051,1
12052,1
12053,4
12054,4
12055,1
12056,4
12057,0
12058,1
12059,1
12060,1
12061,1
12062,1
12063,1
12064,5
12065,1
12066,0
12067,1
12068,0
12069,1
12070,0
12071,3
12072,1
12073,1
12074,0
12075,0
12076,1
12077,0
12078,0
12079,1
12080,3
12081,1
12082,0
12083,3
12084,1
12085,1
12086,3
12087,4
12088,5
12089,1
12090,0
12091,1
12092,0
12093,1
12094,0
12095,4
12096,4
12097,4
12098,0
12099,1
12100,4
12101,1
12102,4
12103,4
12104,3
12105,1
12106,0
12107,0
12108,0
12109,0
12110,0
12111,1
12112,0
12113,1
12114,0
12115,3
12116,1
12117,1
12118,0
12119,1
12120,0
12121,0
12122,1
12123,0
12124,1
12125,3
12126,1
12127,4
12128,4
12129,1
12130,0
12131,0
12132,1
12133,0
12134,4
12135,1
12136,3
12137,1
12138,0
12139,0
12140,6
12141,0
12142,3
12143,1
12144,1
12145,4
12146,5
12147,4
12148,4
12149,1
12150,6
12151,0
12152,5
12153,0
12154,4
12155,4
12156,4
12157,4
12158,4
12159,4
12160,0
12161,4
12162,1
12163,4
12164,3
12165,3
12166,3
12167,3
12168,3
12169,3
12170,3
12171,3
12172,3
12173,3
12174,3
12175,3
12176,3
12177,3
12178,3
12179,3
12180,3
12181,3
12182,3
12183,3
12184,3
12185,3
12186,1
12187,1
12188,3
12189,1
12190,3
12191,1
12192,4
12193,3
12194,4
12195,1
12196,1
12197,1
12198,0
12199,1
12200,1
12201,0
12202,4
12203,4
12204,1
12205,5
12206,1
12207,1
12208,3
12209,5
12210,0
12211,0
12212,5
12213,1
12214,4
12215,4
12216,4
12217,1
12218,1
12219,4
12220,1
12221,0
12222,3
12223,0
12224,5
12225,4
12226,0
12227,4
12228,4
12229,4
12230,3
12231,0
12232,4
12233,3
12234,1
12235,4
12236,3
12237,0
12238,4
12239,4
12240,0
12241,4
12242,1
12243,4
12244,5
12245,4
12246,0
12247,0
12248,1
12249,3
12250,1
12251,1
12252,4
12253,2
12254,1
12255,1
12256,4
12257,4
12258,4
12259,4
12260,1
12261,1
12262,0
12263,4
12264,4
12265,4
12266,0
12267,1
12268,4
12269,3
12270,4
12271,1
12272,1
12273,4
12274,0
12275,1
12276,1
12277,1
12278,4
12279,1
12280,4
12281,4
12282,0
12283,0
12284,0
12285,4
12286,4
12287,1
12288,4
12289,1
12290,0
12291,5
12292,0
12293,4
12294,1
12295,0
12296,1
12297,4
12298,5
12299,3
12300,1
12301,1
12302,4
12303,0
12304,0
12305,1
12306,0
12307,4
12308,4
12309,4
12310,4
12311,0
12312,5
12313,4
12314,4
12315,0
12316,4
12317,0
12318,4
12319,1
12320,3
12321,4
12322,0
12323,0
12324,0
12325,4
12326,4
12327,2
12328,5
12329,0
12330,4
12331,4
12332,4
12333,4
12334,4
12335,5
12336,4
12337,4
12338,4
12339,1
12340,0
12341,1
12342,1
12343,1
12344,2
12345,0
12346,1
12347,6
12348,4
12349,1
12350,1
12351,4
12352,0
12353,4
12354,1
12355,6
12356,4
12357,1
12358,1
12359,4
12360,3
12361,4
12362,0
12363,4
12364,4
12365,0
12366,2
12367,5
12368,0
12369,0
12370,1
12371,1
12372,4
12373,4
12374,4
12375,4
12376,4
12377,0
12378,0
12379,0
12380,3
12381,4
12382,0
12383,4
12384,4
12385,4
12386,0
12387,4
12388,5
12389,0
12390,5
12391,0
12392,4
12393,4
12394,1
12395,1
12396,4
12397,4
12398,4
12399,5
12400,2
12401,4
12402,5
12403,4
12404,6
12405,0
12406,1
12407,4
12408,1
12409,1
12410,1
12411,4
12412,0
12413,3
12414,1
12415,4
12416,0
12417,3
12418,4
12419,1
12420,1
12421,1
12422,0
12423,4
12424,1
